시도,시군구,시설명,주소,전화번호,홈페이지,카테고리,latitude,longitude
서울,송파구,케이스포돔 올림픽체조경기장,서울 송파구 올림픽로 424,,http://www.olympicpark.co.kr/jsp/homepage/contents/culture/venue_10.jsp,스포츠,37.5217853,127.1165203
서울,송파구,올림픽공원-제2체육관 펜싱 개방화장실,서울 송파구 올림픽로 424,,,스포츠,37.5217853,127.1165203
서울,송파구,서울특별시교육청 학생체육관,서울 송파구 올림픽로 25,02-422-2285,http://ssg.sen.go.kr,스포츠,37.5140929,127.0749534
서울,강동구,일자산해맞이공원 일자산제1체육관,서울 강동구 동남로 660,02-472-0311,https://www.igangdong.or.kr/page/ch/ch_020101.asp,스포츠,37.5330568,127.151191
서울,강동구,일자산제2체육관 주차장,서울 강동구 둔촌동 6-5,,,스포츠,37.5292656,127.1493706
서울,강동구,샘터배드민턴장,서울 강동구 동남로 990,02-2045-7875,http://www.igangdong.or.kr/page/ch/ch_0701.asp,스포츠,37.5372136,127.15142
서울,종로구,올림픽기념국민생활관,서울 종로구 성균관로 91 1층,02-745-6701,https://www.ijongno.co.kr/front/main/11,스포츠,37.59043399999999,126.9987747
서울,종로구,종로구민회관,서울 종로구 지봉로5길 7,02-3672-2530,,스포츠,37.5741155,127.0143203
서울,종로구,종로문화체육센터,서울 종로구 인왕산로1길 21,02-732-9392,http://www.ijongno.co.kr/front/main/41,스포츠,37.5742102,126.9646484
서울,중구,충무아트센터,서울 중구 퇴계로 387,02-2230-6600,http://www.caci.or.kr,스포츠,37.5660139,127.0148131
서울,중구,손기정문화체육센터,서울 중구 손기정로 101-4,02-2280-8450,https://www.e-junggu.or.kr/fmcs/220,스포츠,37.5556652,126.9645497
서울,중구,중구회현체육센터,서울 중구 퇴계로12길 78,02-2280-8430,https://www.e-junggu.or.kr/fmcs/59,스포츠,37.5560011,126.9816226
서울,중구,장충문화체육센터,서울 중구 퇴계로50길 59 장충공영주차장 4층,02-2280-8466,http://www.e-junggu.or.kr,스포츠,37.5599201,127.001293
서울,중구,남산타운 문화체육센터,서울 중구 다산로 32,02-2280-8480,,스포츠,37.5491389,127.0093824
서울,용산구,갈월종합사회복지관체육관,서울 용산구 두텁바위로 25,02-752-7887,http://galwol.or.kr/,스포츠,37.5457358,126.9747756
서울,용산구,갈월종합사회복지관체육관,서울 용산구 두텁바위로 25,02-752-7887,http://galwol.or.kr/,스포츠,37.5457358,126.9747756
서울,용산구,용산문화체육센터,서울 용산구 백범로 350,02-707-2492,https://www.yong-san.or.kr/site/cs/home,스포츠,37.5372099,126.9676133
서울,용산구,용산청소년센터,서울 용산구 이촌로71길 24,02-749-0102,https://yongsanyouth.or.kr/mber/home/ythCtrHome.do,스포츠,37.5211816,126.9732349
서울,성동구,성동구민종합체육센터,서울 성동구 왕십리로 89,02-2204-7600,http://sports.happysd.or.kr,스포츠,37.5458249,127.0440489
서울,중구,장충체육관,서울 중구 동호로 241,02-2128-2800,http://new.sisul.or.kr/open_content/jangchung/,스포츠,37.5581465,127.0065932
서울,성동구,마장국민체육센터,서울 성동구 마조로11길 6,02-2204-7640,https://sports.happysd.or.kr/,스포츠,37.5620828,127.0407557
서울,성동구,금호스포츠센터,서울 성동구 금호동4가 56,02-2204-7675,,스포츠,37.5455958,127.0250663
서울,성동구,성동구립용답체육센터,서울 성동구 천호대로78길 15-48 서울교통공사 별관 지하1층 성동구립용답체육센터,02-2204-6620,https://sports.happysd.or.kr,스포츠,37.5615781,127.0564014
서울,광진구,광진문화예술회관,서울 광진구 능동로 76,02-2049-4570,http://gjart.gwangjin.or.kr/,스포츠,37.53735289999999,127.0705248
서울,광진구,광진구민체육센터,서울 광진구 구천면로 14,02-2049-4800,http://gumin.gwangjin.or.kr/,스포츠,37.5461603,127.1065423
서울,광진구,중곡문화체육센터,서울 광진구 능동로 433,02-3408-4900,http://jgsports.gwangjin.or.kr,스포츠,37.5677533,127.0847135
서울,광진구,자양체육관,서울 광진구 뚝섬로52길 66,02-457-1515,http://sportsgjsc.or.kr,스포츠,37.5308541,127.0789306
서울,동대문구,동대문구민체육센터,서울 동대문구 장안벚꽃로 67,02-2247-9772,,스포츠,37.5668194,127.0739112
서울,동대문구,이문체육문화센터,서울 동대문구 한천로58길 81-49,02-963-0534,http://www.dfmc.kr/course/gym/imun.asp,스포츠,37.6022252,127.0686956
서울,동대문구,동대문 종합사회복지관,서울 동대문구 약령시로5길 22,02-920-4500,http://www.communitycenter.or.kr/,스포츠,37.5839428,127.0342231
서울,중랑구,중랑구민체육센터,서울 중랑구 신내로15길 189,02-3423-1070,https://www.jungnangimc.or.kr/,스포츠,37.6151721,127.0874763
서울,중랑구,면목2동체육관,서울 중랑구 겸재로23길 27 면목2동공영주차장 4층,02-495-5200,http://www.jungnangimc.or.kr,스포츠,37.5878763,127.0808914
서울,중랑구,중랑문화체육관,서울 중랑구 사가정로72길 47,02-436-9200,https://www.jungnangimc.or.kr/,스포츠,37.5792399,127.0959499
서울,중랑구,망우 청소년수련관 주차장,서울 중랑구 망우동 241-9,,,스포츠,37.6067959,127.1091598
서울,중랑구,골드레슬링 태릉,서울 중랑구 중랑역로 257 지하1층,010-5068-2580,https://www.instagram.com/gold_wrestling_taereung/,스포츠,37.6158303,127.0766497
서울,성북구,성북구민체육관,서울 성북구 화랑로13길 144,02-909-3497,http://www.gongdan.go.kr,스포츠,37.6106079,127.0403978
서울,성북구,성북구의회 개운산스포츠센터,서울 성북구 북악산로 949-60,02-925-9960,http://www.gongdan.go.kr,스포츠,37.5968341,127.0262406
서울,성북구,성북펜싱체육관,서울 성북구 종암로24가길 109,02-2241-0681,http://www.gongdan.go.kr,스포츠,37.6004726,127.036672
서울,성북구,해오름스포츠센터,서울 성북구 성북로4길 52 해오름어린이도서관 지하,02-2241-0671,http://www.gongdan.go.kr,스포츠,37.5940575,127.0105218
서울,성북구,성북구립휘트니스센터,서울 성북구 보문로29길 49 경동고등학교 동인관 지하1층,,,스포츠,37.5861997,127.0146321
서울,성북구,장위건강누림센터,서울 성북구 장위로21나길 18,02-2241-0171,,스포츠,37.6159142,127.0449088
서울,강북구,강북웰빙스포츠센터,서울 강북구 오현로31길 51,02-944-2900,https://www.gbcmc.or.kr/fmcs/1,스포츠,37.63039380000001,127.0377586
서울,강북구,강북문화예술회관,서울 강북구 삼각산로 85,02-944-3060,http://vr2.dreamvrad.net/gb_city_mc/index.html?s=pano8317,스포츠,37.6407291,127.013272
서울,도봉구,창동문화체육센터,서울 도봉구 노해로69길 132,02-901-5000,http://www.dobongsiseol.or.kr/index_sport.html,스포츠,37.6582713,127.0506149
서울,도봉구,도봉동실내스포츠센터,서울 도봉구 마들로 805,02-901-5170,https://www.dobongsiseol.or.kr,스포츠,37.6676581,127.049132
서울,노원구,중계구민체육센터,서울 노원구 노원로22길 1,02-2289-6700,https://www.nowonsc.kr/fmcs/73,스포츠,37.6481175,127.0706261
서울,노원구,월계구민체육센터,서울 노원구 월계로 298,02-2289-6888,http://www.nowonsc.kr,스포츠,37.6285057,127.0567724
서울,은평구,은평구민체육센터,서울 은평구 진관1로 40,02-350-5351,http://www.efmc.or.kr/public_html/sports/,스포츠,37.63043860000001,126.9236287
서울,서대문구,서대문문화체육회관,서울 서대문구 백련사길 39,02-360-8560,http://www.sscmc.or.kr/culture1,스포츠,37.5806516,126.9312702
서울,서대문구,북아현문화체육센터 아트홀,서울 서대문구 북아현로 51 지하 1층,02-360-8660,https://www.sscmc.or.kr/culture3,스포츠,37.5618524,126.955632
서울,마포구,염리생활체육관,서울 마포구 큰우물로 61,02-704-9400,http://mapogym.or.kr/,스포츠,37.5419405,126.9452062
서울,마포구,성미산체육관,서울 마포구 월드컵북로15길 31-11,02-324-9877,http://mapogym.or.kr,스포츠,37.5624546,126.9120641
서울,마포구,마포구민체육센터,서울 마포구 월드컵로25길 190,02-324-7800,http://www.maposc.or.kr,스포츠,37.557815,126.9041813
서울,마포구,망원나들목체육관,서울 마포구 동교로1길 45,02-332-6199,http://mapogym.or.kr/100,스포츠,37.5527833,126.9010609
서울,양천구,양천구민체육센터,서울 양천구 목동동로 87,02-2652-1792,http://www.ycs.or.kr/page/facility/sport/yangcheon.php,스포츠,37.5161786,126.8644212
서울,양천구,신월문화체육센터,서울 양천구 지양로 47,02-2605-4093,http://www.ycs.or.kr/page/facility/sport/shinwol.php,스포츠,37.5199255,126.8348562
서울,양천구,목동문화체육센터,서울 양천구 목동중앙본로 73,02-2062-1862,http://www.ycs.or.kr,스포츠,37.5427705,126.8690841
서울,마포구,마포주민편익시설,서울 마포구 월드컵북로44길 40,02-374-0400,http://www.mpcc.or.kr,스포츠,37.5766575,126.8953764
서울,양천구,알파레슬링,서울 양천구 목동중앙서로1길 17 지하 1층,010-7154-0721,https://www.instagram.com/alpha__wrestling,스포츠,37.5333202,126.8641716
서울,강서구,강서구민올림픽체육센터,서울 강서구 화곡로65길 62,02-3661-1999,https://sport.gssi.or.kr/page/sisul/01/,스포츠,37.5596266,126.8505729
서울,강서구,공항동 문화체육센터,서울 강서구 송정로 45,02-2666-9003,,스포츠,37.5585677,126.8100905
서울,강서구,마곡레포츠센터,서울 강서구 양천로 251,02-3663-7171,https://www.gssi.or.kr,스포츠,37.573161,126.8316806
서울,구로구,구로구민생활체육관,서울 구로구 새말로18길 31,02-858-5150,,스포츠,37.5051911,126.8927669
서울,구로구,구로구민생활체육관,서울 구로구 새말로18길 31,02-858-5150,,스포츠,37.5051911,126.8927669
서울,구로구,크로스핏 잭팟,서울 구로구 구로중앙로 134 리치몰 지하1층,02-6678-8022,http://cafe.naver.com/crossfitjackpot,스포츠,37.499958,126.884092
서울,구로구,신도림생활체육관,서울 구로구 경인로67길 149,1899-9912,https://www.gurosisul.or.kr,스포츠,37.5137246,126.8831881
서울,구로구,개웅산생활체육관,서울 구로구 개봉로3길 108-20,02-3666-0287,https://www.gurosisul.or.kr,스포츠,37.485685,126.8505602
서울,구로구,항동생활체육관,"서울 구로구 항동로 24 1,2층",02-2066-3002,,스포츠,37.481088,126.8250625
서울,금천구,금천구민문화체육센터,서울 금천구 독산로54길 188,02-861-1313,http://www.gfmc.kr/business2_01.html,스포츠,37.4702259,126.9070647
서울,금천구,금빛휘트니스센터,서울 금천구 금하로 668,02-802-9685,,스포츠,37.4525867,126.9043003
서울,금천구,금나래문화체육센터,서울 금천구 시흥대로79길 32,,http://www.gfmc.kr/business2_04.html,스포츠,37.45877,126.8973988
서울,금천구,독산어르신체육센터,서울 금천구 독산로54길 279,,,스포츠,37.4743832,126.9057832
서울,영등포구,영등포 제1스포츠센터,서울 영등포구 신풍로 1,02-2650-1500,http://www.y-sisul.or.kr/,스포츠,37.500488,126.9062483
서울,영등포구,영등포 제2스포츠센터,서울 영등포구 국회대로 615,02-2630-2900,http://www.y-sisul.or.kr/,스포츠,37.52689060000001,126.9048692
서울,동작구,흑석체육센터,서울 동작구 현충로 73,02-823-2273,http://www.idongjak.or.kr,스포츠,37.5100062,126.9634626
서울,동작구,동작구민체육센터,서울 동작구 여의대방로16길 53,02-849-0100,http://sports.idongjak.or.kr/home/40,스포츠,37.4946758,126.9167539
서울,동작구,사당문화회관,서울 동작구 사당로8길 9,02-588-4111,http://www.idongjak.or.kr,스포츠,37.4846829,126.9695996
서울,동작구,사당종합체육관,서울 동작구 사당로27길 232,02-595-5556,http://www.idongjak.or.kr,스포츠,37.4875595,126.9751922
서울,동작구,서울여성플라자 스포츠센터 수영장,서울 동작구 여의대방로54길 18 지하 2층,02-822-2426,http://www.womansports.co.kr,스포츠,37.5115519,126.9271787
서울,관악구,관악구민 종합체육센터,서울 관악구 낙성대로3길 37,02-875-1188,http://www.gwanakgongdan.or.kr,스포츠,37.473014,126.9603062
서울,관악구,까치산체육센터,서울 관악구 행운10길 23 1층,02-870-7690,https://www.gwanakgongdan.or.kr/fmcs/422,스포츠,37.481925,126.9616626
서울,서초구,언남문화체육센터,서울 서초구 동산로13길 35,02-577-7718,http://www.eonnamcscenter.com,스포츠,37.47258679999999,127.042718
서울,서초구,서초구민체육센터,서울 서초구 사평대로 55,02-591-6060,http://www.seochoymca.com,스포츠,37.4988259,126.9904937
서울,용산구,신동아체육관,서울 용산구 이촌로 347,02-794-4370,,스포츠,37.5191397,126.9890968
서울,서초구,지그재그운동발달센터,서울 서초구 서래로7길 20 지하1층,02-6339-7337,https://website--1614107536670411574173-gym.business.site/,스포츠,37.4988062,126.9971755
서울,서초구,방배열린문화센터,서울 서초구 방배로 173,02-535-2602,,스포츠,37.4889095,126.9922476
서울,서초구,서초종합체육관,서울 서초구 양재대로12길 73-48,02-577-9600,https://m.blog.naver.com/seochosc,스포츠,37.4599063,127.0420601
서울,강남구,강남구민체육관,서울 강남구 개포로28길 47,02-2176-0871,http://life.gangnam.go.kr,스포츠,37.477093,127.0518862
서울,송파구,그레이시 주짓수 송파,서울 송파구 송파대로 381 지하 1층,070-8065-2468,https://www.instagram.com/graciesongpa/,스포츠,37.5013701,127.1101469
서울,강남구,복싱인사이드짐 역삼직영점,서울 강남구 역삼로 159 젠텍타워 지하2층,02-561-7707,https://link.inpock.co.kr/boxinginsidegym,스포츠,37.4951591,127.036408
서울,강남구,강남주민편익시설,서울 강남구 남부순환로 3318,02-3412-2172,,스포츠,37.4940304,127.0928888
서울,송파구,서울곰두리체육센터,서울 송파구 동남로 271,02-404-6240,http://www.sgsc.or.kr/,스포츠,37.5010097,127.134043
서울,강동구,온조대왕문화체육관,서울 강동구 고덕로 285,02-2045-7800,http://www.igangdong.or.kr,스포츠,37.5562542,127.1577177
서울,강동구,해공체육문화센터,서울 강동구 천중로18길 61,02-2045-7651,https://www.igangdong.or.kr,스포츠,37.5420355,127.1298616
서울,강동구,강동유소년스포츠센터,서울 강동구 상일로12길 60,02-3428-7979,http://www.igangdong.or.kr/page/ch/ch_0601.asp,스포츠,37.5530573,127.1724614
서울,용산구,한강시민공원 게이트볼장,서울 용산구 서빙고동 287,,,스포츠,37.5176321,126.9944632
서울,용산구,한강시민공원 게이트볼장,서울 용산구 서빙고동 287,,,스포츠,37.5176321,126.9944632
서울,용산구,한강시민공원 게이트볼장,서울 용산구 서빙고동 287,,,스포츠,37.5176321,126.9944632
서울,성동구,서울숲 게이트볼장,서울 성동구 성수동1가 685-164,,,스포츠,37.5464698,127.0401285
서울,성동구,응봉체육공원 게이트볼장,서울 성동구 응봉동 9-4,,,스포츠,37.5522028,127.0386426
서울,성동구,대현산배수지공원,서울 성동구 금호로 172-1,02-2293-7646,,스포츠,37.556878,127.0217208
서울,중구,대현산배수지공원 게이트볼장,서울 중구 신당동 36,,,스포츠,37.5582194,127.0218991
서울,성동구,응봉체육공원 게이트볼장,서울 성동구 응봉동 9-4,,,스포츠,37.5522028,127.0386426
서울,광진구,아차산게이트볼장 개방화장실,서울 광진구 구의동 4,02-450-1375,,스포츠,37.5536054,127.0995191
서울,중랑구,망우저류조공원 게이트볼장,서울 중랑구 망우동 산 58,,,스포츠,37.5994886,127.1109637
서울,도봉구,시립창동게이트볼장,서울 도봉구 노해로69길 132,02-900-2001,,스포츠,37.6582713,127.0506149
서울,영등포구,앙카라공원 게이트볼장,서울 영등포구 여의도동 56,,,스포츠,37.5176788,126.9304405
서울,동작구,보라매공원 게이트볼장,서울 동작구 신대방동 395,,,스포츠,37.4932342,126.9197115
서울,용산구,한강시민공원 게이트볼장,서울 용산구 서빙고동 287,,,스포츠,37.5176321,126.9944632
서울,광진구,뚝섬한강공원 게이트볼장,서울 광진구 자양동 427-15,,,스포츠,37.5282948,127.0727167
서울,종로구,올림픽기념국민생활관 수영장,서울 종로구 성균관로 91,02-745-6701,https://www.ijongno.co.kr/front/main/11,스포츠,37.59043399999999,126.9987747
서울,종로구,종로구민회관 수영장,서울 종로구 지봉로5길 7-5 지하1층,02-3672-2530,https://www.ijongno.co.kr/front/main/21,스포츠,37.5734636,127.0143719
서울,중구,서울덕수초등학교 덕수수영장,서울 중구 덕수궁길 140,02-739-0283,http://deoksoo.sen.es.kr/105787/subMenu.do,스포츠,37.5685606,126.9744424
서울,중구,충무스포츠센터 수영장,서울 중구 퇴계로 387,02-2280-8400,https://www.e-junggu.or.kr/fmcs/40,스포츠,37.5660139,127.0148131
서울,용산구,용산문화체육센터 수영장,서울 용산구 백범로 350 지하 2층,,,스포츠,37.5372099,126.9676133
서울,용산구,용산문화체육센터 수영장,서울 용산구 백범로 350 지하 2층,,,스포츠,37.5372099,126.9676133
서울,용산구,갈월종합사회복지관 수영장,서울 용산구 두텁바위로 25 지하2층,02-752-7887,http://www.galwol.or.kr,스포츠,37.5457358,126.9747756
서울,용산구,갈월종합사회복지관 수영장,서울 용산구 두텁바위로 25 지하2층,02-752-7887,http://www.galwol.or.kr,스포츠,37.5457358,126.9747756
서울,성동구,성동구민종합체육센터,서울 성동구 왕십리로 89,02-2204-7600,http://sports.happysd.or.kr,스포츠,37.5458249,127.0440489
서울,성동구,열린금호교육문화관 수영장,서울 성동구 무수막길 69 지하 1층,02-2204-7650,https://sports.happysd.or.kr/contents/contents.do?gidx=120100,스포츠,37.5522036,127.0203276
서울,성동구,서울특별시립 성동청소년센터,서울 성동구 고산자로 260,02-2296-4062,http://sdyc.or.kr,스포츠,37.5630554,127.0367125
서울,광진구,뚝섬한강공원 뚝섬수영장,서울 광진구 자양동 112,02-452-5955,http://hangang.seoul.go.kr/archives/46886?tr_code=short,스포츠,37.5296395,127.067723
서울,광진구,광진문화예술회관 수영장,서울 광진구 능동로 76 지하 1층,02-2049-4577,http://gjart.gwangjin.or.kr,스포츠,37.53735289999999,127.0705248
서울,광진구,중곡문화체육센터 수영장,서울 광진구 능동로 433 1층,02-3408-4900,https://jgsports.gwangjin.or.kr,스포츠,37.5677533,127.0847135
서울,동대문구,동대문구민체육센터 수영장,서울 동대문구 장안벚꽃로 67 지하 2층,02-2247-9772,http://www.dfmc.kr/course/gym/sc.asp,스포츠,37.5668194,127.0739112
서울,용산구,갈월종합사회복지관 수영장,서울 용산구 두텁바위로 25 지하2층,02-752-7887,http://www.galwol.or.kr,스포츠,37.5457358,126.9747756
서울,동대문구,동대문구야외수영장,서울 동대문구 장안동 19-6,02-2247-9772,http://www.dfmc.kr/course/gym/swim.asp,스포츠,37.5693091,127.0770308
서울,동대문구,동대문청소년수련관 실내수영장,서울 동대문구 제기로33길 25,,http://www.ddmy.or.kr/new/02_program/index_1.php,스포츠,37.5872685,127.0499878
서울,중랑구,중랑구민체육센터 수영장,서울 중랑구 신내로15길 189 지하1층,02-3423-1070,https://jungnangimc.or.kr/,스포츠,37.6151721,127.0874763
서울,광진구,중곡문화체육센터 수영장,서울 광진구 능동로 433 1층,02-3408-4900,https://jgsports.gwangjin.or.kr,스포츠,37.5677533,127.0847135
서울,중랑구,서울중랑워터파크 (휴업중),서울 중랑구 면목동 727-24,02-3422-3400,https://www.jungnangimc.or.kr/html/01110100,스포츠,37.5781688,127.077466
서울,성북구,개운산스포츠센터 수영장,서울 성북구 북악산로 949-60,,http://www.gongdan.go.kr/gongdan/gus_sports/intro/intro.jsp,스포츠,37.5968341,127.0262406
서울,성북구,성북종합레포츠타운 수영장,서울 성북구 한천로58길 307 2층,02-6917-1100,https://www.gongdan.go.kr/portal/main/main.do,스포츠,37.6101671,127.0699682
서울,성북구,물빛수영장,서울 성북구 길음로7길 20 지하1층,02-2241-0151,http://www.gongdan.go.kr,스포츠,37.6036883,127.0226004
서울,성북구,시립성북청소년센터,서울 성북구 한천로 660-9,02-3292-1318,http://www.sbyouth.or.kr,스포츠,37.6184245,127.0557908
서울,강북구,강북문화예술회관,서울 강북구 삼각산로 85,02-944-3060,http://vr2.dreamvrad.net/gb_city_mc/index.html?s=pano8317,스포츠,37.6407291,127.013272
서울,노원구,중랑천워터파크,서울 노원구 상계동 770-6,02-952-6853,https://www.nowon.kr/www/info/info1/info1_08/info1_08_02.jsp,스포츠,37.6444435,127.056264
서울,은평구,로얄마린,서울 은평구 통일로 1010 아이파크포레스트게이트 지하2층,02-355-5200,http://royalmarine.co.kr,스포츠,37.632804,126.9184834
서울,은평구,은평통일로스포츠센터,서울 은평구 통일로 1045,02-353-7330,https://www.eptsports.or.kr,스포츠,37.6123992,126.9292744
서울,마포구,난지한강공원 강변물놀이장,서울 마포구 상암동 482-182,,http://hangang.seoul.go.kr/archives/46886?tr_code=short,스포츠,37.5640381,126.8794501
서울,마포구,마포평생학습관 실내수영장,서울 마포구 홍익로2길 16 지하1층,02-2137-0000,http://mpllc.sen.go.kr/mpllc/html.do?menu_idx=93,스포츠,37.5542685,126.9242273
서울,양천구,양천구민체육센터,서울 양천구 목동동로 87,02-2652-1792,http://www.ycs.or.kr/page/facility/sport/yangcheon.php,스포츠,37.5161786,126.8644212
서울,양천구,신월문화체육센터,서울 양천구 지양로 47,02-2605-4093,http://www.ycs.or.kr/page/facility/sport/shinwol.php,스포츠,37.5199255,126.8348562
서울,양천구,목동문화체육센터 수영장,서울 양천구 목동중앙본로 73 지하1층,1855-3433,https://www.ycs.or.kr/page/facility/sport/mokdong.php#tab2,스포츠,37.5427705,126.8690841
서울,양천구,목동청소년수련관 수영장,서울 양천구 목동서로 143,,http://www.wawa.or.kr,스포츠,37.5306952,126.8754462
서울,양천구,서부여성발전센터 수영장,서울 양천구 남부순환로 371 지하 1층,02-2607-8791,http://seobu.seoulwomanup.or.kr,스포츠,37.534104,126.8299266
서울,송파구,서울특별시교육청 학생체육관,서울 송파구 올림픽로 25,02-422-2285,http://ssg.sen.go.kr,스포츠,37.5140929,127.0749534
서울,구로구,서울시립 구로청소년센터,서울 구로구 구로동로 141,,http://www.guro1318.org,스포츠,37.4912729,126.8833142
서울,구로구,신도림생활체육관 수영장,서울 구로구 경인로67길 149 지하 2층,1899-9912,https://www.gurosisul.or.kr/mod.asp?m=business&s=b04,스포츠,37.5137246,126.8831881
서울,구로구,서울시50플러스 남부캠퍼스,서울 구로구 오류로 36-25,02-460-5350,http://50plus.or.kr/ssc,스포츠,37.4896792,126.840282
서울,금천구,금천구민문화체육센터 수영장,서울 금천구 독산로54길 188 지하 2층,02-861-1313,http://www.gfmc.kr/business2_01.html,스포츠,37.4702259,126.9070647
서울,구로구,서울시립 구로청소년센터,서울 구로구 구로동로 141,,http://www.guro1318.org,스포츠,37.4912729,126.8833142
서울,영등포구,신길종합사회복지관 수영장,서울 영등포구 영등포로84길 24-5 지하2층,02-831-2755,http://www.singil.org,스포츠,37.5111184,126.9214333
서울,영등포구,시립문래청소년센터,서울 영등포구 문래로 110,02-2167-0100,http://www.mullaeyouth.or.kr/,스포츠,37.5188211,126.8940158
서울,영등포구,여의도한강공원 수영장,서울 영등포구 여의도동 82-3,02-785-0478,https://hangang.seoul.go.kr/archives/46886,스포츠,37.5335258,126.9189134
서울,동작구,서울여성플라자 스포츠센터 수영장,서울 동작구 여의대방로54길 18 지하 2층,02-822-2426,http://www.womansports.co.kr,스포츠,37.5115519,126.9271787
서울,동작구,사당문화회관 수영장,서울 동작구 사당로8길 9 지하2층,02-588-4111,http://sports.idongjak.or.kr/home/59,스포츠,37.4846829,126.9695996
서울,동작구,흑석체육센터,서울 동작구 현충로 73,02-823-2273,http://www.idongjak.or.kr,스포츠,37.5100062,126.9634626
서울,동작구,동작삼일수영장,서울 동작구 사당로27길 지하 103,02-535-3341,http://sports.idongjak.or.kr,스포츠,37.4875595,126.9751922
서울,관악구,관악구민 종합체육센터 수영장,서울 관악구 낙성대로3길 37 지하 1층,02-875-1188,https://www.gwanakgongdan.or.kr,스포츠,37.473014,126.9603062
서울,관악구,신림체육센터 수영장,서울 관악구 난곡로58길 13 1층,,https://www.gwanakgongdan.or.kr/fmcs/26,스포츠,37.4801485,126.9161948
서울,서초구,잠원한강공원 수영장,서울 서초구 잠원동 121,02-536-8263,http://hangang.seoul.go.kr/archives/46886?tr_code=short,스포츠,37.5206865,127.0122724
서울,강남구,양재천물놀이장,서울 강남구 개포동 648-1,,,스포츠,37.4889261,127.0615304
서울,서초구,서초구민체육센터 수영장,서울 서초구 사평대로 55 지하1층,02-591-6060,http://www.seochoymca.com,스포츠,37.4988259,126.9904937
서울,관악구,관악구민 종합체육센터 수영장,서울 관악구 낙성대로3길 37 지하 1층,02-875-1188,https://www.gwanakgongdan.or.kr,스포츠,37.473014,126.9603062
서울,강남구,강남주민편익시설 수영장,서울 강남구 남부순환로 3318,02-3412-2171,http://ykasports.com,스포츠,37.4940304,127.0928888
서울,강남구,역삼청소년수련관 수영장,서울 강남구 논현로64길 7,02-550-3600,http://www.gyyc.kr,스포츠,37.4939252,127.0408998
서울,강남구,강남주민편익시설,서울 강남구 남부순환로 3318,02-3412-2172,,스포츠,37.4940304,127.0928888
서울,강남구,수서청소년수련관 수영장,서울 강남구 광평로 144 지하 2층,02-2226-3611,http://www.youtra.or.kr,스포츠,37.4835336,127.0887371
서울,송파구,올림픽수영장,서울 송파구 올림픽로 424,02-2180-3743,http://sports.ksponco.or.kr/index.es?sid=a3,스포츠,37.5217853,127.1165203
서울,송파구,잠실종합운동장 제1수영장,서울 송파구 올림픽로 25,02-2240-8751,http://stadium.seoul.go.kr/lecture/now,스포츠,37.5140929,127.0749534
서울,송파구,잠실종합운동장 제2수영장,서울 송파구 올림픽로 25,,https://stadium.seoul.go.kr/,스포츠,37.5140929,127.0749534
서울,송파구,공중전화 송파체육문화회관 지하2층 수영장,서울 송파구 양산로 15,,,스포츠,37.4907894,127.1428706
서울,송파구,잠실한강공원 수영장(2024년 6월예정),서울 송파구 잠실동 1-1,02-3780-0847,http://hangang.seoul.go.kr/archives/46886?tr_code=short,스포츠,37.5175896,127.0867236
서울,강동구,한강공원 광나루지구 수영장,서울 강동구 천호동 351-1,02-470-9561,http://hangang.seoul.go.kr/archives/46886?tr_code=short,스포츠,37.5464653,127.119443
서울,강동구,온조대왕문화체육관 수영장,서울 강동구 고덕로 285 지하 2층,02-2045-7800,http://www.igangdong.or.kr/page/ch/ch_0101.asp,스포츠,37.5562542,127.1577177
서울,강동구,고덕어울림수영장,서울 강동구 고덕로 399 센트럴 푸르지오 104동 지하1층,02-2045-7630,http://www.igangdong.or.kr/page/ch/ch_1201.asp,스포츠,37.5555874,127.1475975
서울,용산구,이촌한강공원 롤러스케이트장,서울 용산구 이촌동 370-1,,,스포츠,37.5192537,126.9654263
서울,성동구,살곶이체육공원 인라인스케이트장,서울 성동구 사근동 104,,,스포츠,37.553807,127.048259
서울,성동구,서울숲 스케이트파크,서울 성동구 성수동1가 685-707,,,스포츠,37.5453077,127.0422698
서울,성동구,살곶이체육공원 인라인스케이트장,서울 성동구 사근동 104,,,스포츠,37.553807,127.048259
서울,구로구,안양천오금교 인라인스케이트장,서울 구로구 신도림동 285-22,02-2652-9992,,스포츠,37.5090392,126.8749115
서울,양천구,안양천목동교 인라인스케이트장,서울 양천구 목동 411,02-2652-9993,,스포츠,37.532861,126.8887397
서울,관악구,롤러팡팡,서울 관악구 신림로 340 르네상스 10층,02-875-5800,,스포츠,,
서울,서초구,롤러씨티,서울 서초구 반포대로 306 지하1층,0507-1319-7805,https://blog.naver.com/nuknukhada/,스포츠,37.5063208,127.0008775
서울,종로구,황학정,서울 종로구 사직로9길 15-32,02-732-1582,http://www.hwanghakjeong.org/,스포츠,37.5780479,126.9639534
서울,성동구,살곶이정,서울 성동구 용답동 241-10,,,스포츠,37.5582139,127.0696047
서울,마포구,난지국궁장,서울 마포구 상암동 496-171,,,스포츠,37.5744366,126.8633979
서울,양천구,영학정,서울 양천구 안양천로 916,,http://www.hwalsarang.com,스포츠,37.5283271,126.8800082
서울,강서구,공항정,서울 강서구 우장산로 72,02-2698-0507,http://cafe.daum.net/rhdgkdwjd,스포츠,37.5496169,126.842351
